approach;sample_size;repetition;activity;prob
Random;300;5;prepare external;0.008879023307436182
Random;300;5;approve;0.006659267480577136
Random;300;5;abort external;0.006659267480577136
Random;300;5;performed offline;0.005549389567147614
Random;300;5;prepare offline;0.005549389567147614
Random;300;5;restart editing;0.004439511653718091
Random;300;5;take original document;0.003329633740288568
Random;300;5;withdraw;0.0022197558268590455
Random;300;5;refuse;0.0022197558268590455
Random;300;5;finish payment;0.0022197558268590455
Random;300;6;create;0.2701271186440678
Random;300;6;finish pre-check;0.13347457627118645
Random;300;6;check;0.1239406779661017
Random;300;6;insert document;0.048728813559322036
Random;300;6;initialize;0.0413135593220339
Random;300;6;mail income;0.04025423728813559
Random;300;6;save;0.037076271186440676
Random;300;6;remove document;0.037076271186440676
Random;300;6;begin preparations;0.029661016949152543
Random;300;6;finish preparations;0.029661016949152543
Random;300;6;clear;0.029661016949152543
Random;300;6;mail valid;0.02754237288135593
Random;300;6;finish editing;0.024364406779661018
Random;300;6;begin editing;0.018008474576271187
Random;300;6;prepare external;0.014830508474576272
Random;300;6;plan;0.014830508474576272
Random;300;6;prepare offline;0.011652542372881356
Random;300;6;abort external;0.01059322033898305
Random;300;6;performed;0.01059322033898305
Random;300;6;performed offline;0.00847457627118644
Random;300;6;check admissibility;0.007415254237288136
Random;300;6;begin admissibility check;0.007415254237288136
Random;300;6;refuse;0.00423728813559322
Random;300;6;cancel offline;0.0031779661016949155
Random;300;6;take original document;0.0031779661016949155
Random;300;6;restart editing;0.0031779661016949155
Random;300;6;calculate protocol;0.00211864406779661
Random;300;6;approve;0.00211864406779661
Random;300;6;finish payment;0.001059322033898305
Random;300;6;begin editing from refused;0.001059322033898305
Random;300;6;revoke withdrawal;0.001059322033898305
Random;300;6;withdraw;0.001059322033898305
Random;300;6;decide;0.001059322033898305
Random;300;7;create;0.30518018018018017
Random;300;7;finish pre-check;0.19481981981981983
Random;300;7;check;0.10135135135135136
Random;300;7;insert document;0.04279279279279279
Random;300;7;clear;0.041666666666666664
Random;300;7;mail income;0.04054054054054054
Random;300;7;remove document;0.037162162162162164
Random;300;7;initialize;0.03265765765765766
Random;300;7;save;0.028153153153153154
Random;300;7;mail valid;0.0259009009009009
Random;300;7;finish editing;0.021396396396396396
Random;300;7;begin editing;0.016891891891891893
Random;300;7;begin preparations;0.015765765765765764
Random;300;7;finish preparations;0.015765765765765764
Random;300;7;take original document;0.010135135135135136
Random;300;7;withdraw;0.009009009009009009
Random;300;7;prepare external;0.007882882882882882
Random;300;7;restart editing;0.007882882882882882
Random;300;7;plan;0.007882882882882882
Random;300;7;abort external;0.00563063063063063
Random;300;7;performed;0.00563063063063063
Random;300;7;revoke withdrawal;0.0045045045045045045
Random;300;7;check admissibility;0.0033783783783783786
Random;300;7;begin admissibility check;0.0033783783783783786
Random;300;7;performed offline;0.0033783783783783786
Random;300;7;prepare offline;0.0033783783783783786
Random;300;7;approve;0.0022522522522522522
Random;300;7;decide;0.0022522522522522522
Random;300;7;calculate;0.0011261261261261261
Random;300;7;begin editing from refused;0.0011261261261261261
Random;300;7;refuse;0.0011261261261261261
Random;300;8;create;0.27568134171907754
Random;300;8;finish pre-check;0.17819706498951782
Random;300;8;check;0.08490566037735849
Random;300;8;initialize;0.0440251572327044
Random;300;8;save;0.041928721174004195
Random;300;8;insert document;0.03773584905660377
Random;300;8;mail income;0.031446540880503145
Random;300;8;remove document;0.03039832285115304
Random;300;8;finish editing;0.02830188679245283
Random;300;8;mail valid;0.02830188679245283
Random;300;8;clear;0.02620545073375262
Random;300;8;begin editing;0.025157232704402517
Random;300;8;begin preparations;0.023060796645702306
Random;300;8;finish preparations;0.023060796645702306
Random;300;8;calculate protocol;0.018867924528301886
Random;300;8;restart editing;0.013626834381551363
Random;300;8;prepare external;0.011530398322851153
Random;300;8;performed;0.011530398322851153
Random;300;8;plan;0.010482180293501049
Random;300;8;abort external;0.008385744234800839
Random;300;8;check admissibility;0.007337526205450734
Random;300;8;begin admissibility check;0.007337526205450734
Random;300;8;take original document;0.006289308176100629
Random;300;8;performed offline;0.005241090146750524
Random;300;8;prepare offline;0.005241090146750524
Random;300;8;withdraw;0.0041928721174004195
Random;300;8;approve;0.0031446540880503146
Random;300;8;begin editing from refused;0.0020964360587002098
Random;300;8;refuse;0.0020964360587002098
Random;300;8;revoke withdrawal;0.0010482180293501049
Random;300;8;decide;0.0010482180293501049
Random;300;8;calculate;0.0010482180293501049
Random;300;8;discard;0.0010482180293501049
Random;300;9;create;0.3239130434782609
Random;300;9;finish pre-check;0.19456521739130433
Random;300;9;check;0.07282608695652174
Random;300;9;save;0.05326086956521739
Random;300;9;clear;0.05217391304347826
Random;300;9;initialize;0.043478260869565216
Random;300;9;mail valid;0.03804347826086957
Random;300;9;insert document;0.034782608695652174
Random;300;9;mail income;0.03260869565217391
Random;300;9;remove document;0.02717391304347826
Random;300;9;finish editing;0.020652173913043477
Random;300;9;begin editing;0.01956521739130435
Random;300;9;begin preparations;0.013043478260869565
Random;300;9;finish preparations;0.013043478260869565
Random;300;9;withdraw;0.007608695652173913
Random;300;9;plan;0.007608695652173913
Random;300;9;take original document;0.005434782608695652
Random;300;9;performed offline;0.005434782608695652
Random;300;9;prepare offline;0.005434782608695652
Random;300;9;performed;0.004347826086956522
Random;300;9;restart editing;0.003260869565217391
Random;300;9;revoke withdrawal;0.003260869565217391
Random;300;9;decide;0.003260869565217391
Random;300;9;check admissibility;0.003260869565217391
Random;300;9;begin admissibility check;0.003260869565217391
Random;300;9;approve;0.002173913043478261
Random;300;9;calculate;0.002173913043478261
Random;300;9;correction GFM17;0.0010869565217391304
Random;300;9;finish payment;0.0010869565217391304
Random;300;9;begin editing from refused;0.0010869565217391304
Random;300;9;refuse;0.0010869565217391304
Random;400;0;create;0.2983159582999198
Random;400;0;finish pre-check;0.1756214915797915
Random;400;0;check;0.07538091419406576
Random;400;0;clear;0.048115477145148355
Random;400;0;initialize;0.04731355252606255
Random;400;0;mail income;0.04490777866880513
Random;400;0;insert document;0.040096230954290296
Random;400;0;save;0.03127506014434643
Random;400;0;mail valid;0.028067361668003207
Random;400;0;calculate protocol;0.022453889334402566
Random;400;0;finish editing;0.022453889334402566
Random;400;0;remove document;0.020850040096230954
Random;400;0;begin editing;0.019246190858059342
Random;400;0;begin preparations;0.019246190858059342
Random;400;0;finish preparations;0.019246190858059342
Random;400;0;plan;0.011226944667201283
Random;400;0;performed;0.010425020048115477
Random;400;0;prepare external;0.00801924619085806
Random;400;0;begin admissibility check;0.00801924619085806
Random;400;0;restart editing;0.007217321571772253
Random;400;0;check admissibility;0.006415396952686447
Random;400;0;take original document;0.006415396952686447
Random;400;0;prepare offline;0.006415396952686447
Random;400;0;withdraw;0.006415396952686447
Random;400;0;abort external;0.0056134723336006415
Random;400;0;performed offline;0.0048115477145148355
Random;400;0;approve;0.0032076984763432237
Random;400;0;cancel offline;0.0016038492381716118
Random;400;0;revoke withdrawal;0.0016038492381716118
Random;400;1;create;0.29984544049459044
Random;400;1;finish pre-check;0.1839258114374034
Random;400;1;check;0.07496136012364761
Random;400;1;save;0.05564142194744977
Random;400;1;initialize;0.05486862442040186
Random;400;1;insert document;0.04173106646058733
Random;400;1;clear;0.03786707882534776
Random;400;1;mail income;0.03400309119010819
Random;400;1;remove document;0.02704791344667697
Random;400;1;finish editing;0.02472952086553323
Random;400;1;mail valid;0.023956723338485315
Random;400;1;finish preparations;0.021638330757341576
Random;400;1;begin editing;0.021638330757341576
Random;400;1;begin preparations;0.020865533230293665
Random;400;1;restart editing;0.010819165378670788
Random;400;1;plan;0.010819165378670788
Random;400;1;calculate protocol;0.0077279752704791345
Random;400;1;prepare external;0.006955177743431221
Random;400;1;performed;0.006955177743431221
Random;400;1;abort external;0.00463678516228748
Random;400;1;performed offline;0.00463678516228748
Random;400;1;prepare offline;0.00463678516228748
Random;400;1;withdraw;0.0038639876352395673
Random;400;1;take original document;0.0038639876352395673
Random;400;1;finish payment;0.0030911901081916537
Random;400;1;revoke withdrawal;0.00231839258114374
Random;400;1;decide;0.00231839258114374
Random;400;1;check admissibility;0.0015455950540958269
Random;400;1;begin admissibility check;0.0015455950540958269
Random;400;1;refuse;0.0007727975270479134
Random;400;1;approve;0.0007727975270479134
Random;400;2;create;0.28183361629881154
Random;400;2;finish pre-check;0.17062818336162988
Random;400;2;check;0.10696095076400679
Random;400;2;initialize;0.044142614601018676
Random;400;2;insert document;0.0432937181663837
Random;400;2;save;0.04159592529711375
Random;400;2;remove document;0.03225806451612903
Random;400;2;mail income;0.030560271646859084
Random;400;2;clear;0.028862478777589132
Random;400;2;mail valid;0.02801358234295416
Random;400;2;finish editing;0.02801358234295416
Random;400;2;begin editing;0.022071307300509338
Random;400;2;begin preparations;0.019524617996604415
Random;400;2;finish preparations;0.019524617996604415
Random;400;2;check admissibility;0.011035653650254669
Random;400;2;begin admissibility check;0.011035653650254669
Random;400;2;plan;0.011035653650254669
Random;400;2;calculate protocol;0.010186757215619695
Random;400;2;performed;0.00933786078098472
Random;400;2;take original document;0.007640067911714771
Random;400;2;withdraw;0.005942275042444821
Random;400;2;prepare external;0.005942275042444821
Random;400;2;performed offline;0.005942275042444821
Random;400;2;prepare offline;0.005942275042444821
Random;400;2;approve;0.0050933786078098476
Random;400;2;restart editing;0.004244482173174873
Random;400;2;abort external;0.004244482173174873
Random;400;2;revoke withdrawal;0.0025466893039049238
Random;400;2;decide;0.0008488964346349745
Random;400;2;calculate;0.0008488964346349745
Random;400;2;finish payment;0.0008488964346349745
Random;400;3;create;0.32653061224489793
Random;400;3;finish pre-check;0.20238095238095238
Random;400;3;check;0.10459183673469388
Random;400;3;mail valid;0.039965986394557826
Random;400;3;clear;0.0391156462585034
Random;400;3;insert document;0.03741496598639456
Random;400;3;mail income;0.03571428571428571
Random;400;3;remove document;0.031462585034013606
Random;400;3;initialize;0.02806122448979592
Random;400;3;save;0.01870748299319728
Random;400;3;begin preparations;0.013605442176870748
Random;400;3;finish preparations;0.013605442176870748
Random;400;3;restart editing;0.011054421768707483
Random;400;3;finish editing;0.011054421768707483
Random;400;3;begin editing;0.00935374149659864
Random;400;3;take original document;0.00935374149659864
Random;400;3;begin admissibility check;0.008503401360544218
Random;400;3;prepare external;0.008503401360544218
Random;400;3;check admissibility;0.007653061224489796
Random;400;3;performed;0.007653061224489796
Random;400;3;plan;0.006802721088435374
Random;400;3;abort external;0.005952380952380952
Random;400;3;approve;0.00510204081632653
Random;400;3;withdraw;0.004251700680272109
Random;400;3;finish payment;0.002551020408163265
Random;400;3;calculate protocol;0.002551020408163265
Random;400;3;performed offline;0.0017006802721088435
Random;400;3;prepare offline;0.0017006802721088435
Random;400;3;decide;0.0017006802721088435
Random;400;3;revoke approval;0.0008503401360544217
Random;400;3;begin editing from refused;0.0008503401360544217
Random;400;3;refuse;0.0008503401360544217
Random;400;3;calculate;0.0008503401360544217
Random;400;4;create;0.308252427184466
Random;400;4;finish pre-check;0.1925566343042071
Random;400;4;check;0.10922330097087378
Random;400;4;initialize;0.038834951456310676
Random;400;4;mail income;0.038834951456310676
Random;400;4;clear;0.03802588996763754
Random;400;4;remove document;0.03478964401294499
Random;400;4;save;0.03155339805825243
Random;400;4;insert document;0.03155339805825243
Random;400;4;mail valid;0.02669902912621359
Random;400;4;begin preparations;0.0186084142394822
Random;400;4;finish preparations;0.0186084142394822
Random;400;4;finish editing;0.01779935275080906
Random;400;4;begin editing;0.015372168284789644
